Scan,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,Serial,Target
heilala 70424 c,0.329628,0.3312002,0.3330662,0.3342356,0.3332265,0.3359179,0.3350134,0.3351012,0.3362682,0.3389177,0.3418422,0.3446514,0.3464882,0.3508558,0.3545572,0.3578032,0.361407,0.3637469,0.3656687,0.3661564,0.3680944,0.3674168,0.3689369,0.3691667,0.3693503,0.369044,0.3671505,0.3670694,0.3664587,0.3647318,0.3641632,0.3624863,0.3615749,0.3597359,0.3589888,0.3574935,0.3552003,0.3559781,0.3545421,0.3529074,0.3518704,0.3510031,0.3510276,0.3511843,0.3499395,0.3502935,0.3498984,0.3489388,0.3493198,0.3497286,0.3503576,0.3502721,0.3509717,0.3511102,0.3515147,0.3525198,0.3521206,0.35445,0.3571353,0.3618238,0.3676734,0.3765197,0.3862561,0.3935121,0.3998487,0.4063053,0.411684,0.4180295,0.424492,0.4282601,0.4355696,0.4411028,0.4482574,0.451305,0.4495817,0.4460451,0.4449795,0.4418943,0.4406068,0.4377789,0.4354503,0.4333945,0.4308238,0.4276486,0.424982,0.4219604,0.4200376,0.4185377,0.4174209,0.4157093,0.4146461,0.4129597,0.4118398,0.4114643,0.4097074,0.4099989,0.4090299,0.4081691,0.4080648,0.4079874,0.4090805,0.4099125,0.4109236,0.4125061,0.4147662,0.4175283,0.4211207,0.4245998,0.4307764,0.4367006,0.4434316,0.4507586,0.4594736,0.4691972,0.4782051,0.4900804,0.5008289,0.5116748,0.5242746,0.5356674,0.5511795,0.5617082,0.5719315,0.5826899,0.596755,0.6149637,0.6373987,0.6690111,0.7096729,0.7630627,0.8274792,0.9358633,1.025536,1.123862,1.222973,1.323141,1.430024,1.532844,1.621907,1.712033,1.792544,1.867007,1.936458,2.027693,2.063936,2.118466,2.172908,2.177814,2.228311,2.22922,2.245716,2.228966,2.27096,2.290002,2.20385,2.199229,2.144442,2.130446,2.105093,2.055462,2.007386,1.950736,1.921075,1.882734,1.819873,1.78066,1.710817,1.675942,1.640398,1.602654,1.576287,1.525673,1.502901,1.472655,1.453624,1.425197,1.394594,1.373209,1.345117,1.325198,1.308067,1.290534,1.260068,1.2497,1.234765,1.219533,1.195755,1.180844,1.164167,1.142283,1.126769,1.110857,1.095986,1.080831,1.064085,1.051263,1.03969,1.02414,1.011332,0.9999912,0.9899651,0.9712347,0.9604873,0.9503927,0.9426354,0.926217,0.9209112,0.9098616,0.905094,0.896669,0.8906147,0.8871082,0.874806,0.8710845,0.8665553,0.8691435,0.8732195,0.8799975,0.8916765,0.9219123,0.9501424,0.9829734,0.998485,1.029484,1.014365,1.03563,1.044364,1.008784,716R007,Heilala_Pure_Vanilla_Extract_70424
heilala 70424 c,0.3324942,0.3341811,0.3319992,0.3336133,0.3322213,0.3346173,0.3331623,0.3357663,0.3356008,0.3380081,0.3426186,0.3453238,0.3473738,0.350251,0.3530894,0.3589987,0.3608713,0.3631646,0.3644229,0.3668846,0.3678325,0.3682549,0.368305,0.3678143,0.3691595,0.3680706,0.3671552,0.3673383,0.3663574,0.3656498,0.3631574,0.3622782,0.3604814,0.3596942,0.3588436,0.3580818,0.355924,0.3552029,0.3541227,0.3537247,0.3524009,0.3511918,0.3509099,0.3508158,0.3495222,0.3503771,0.3501347,0.3499853,0.3496049,0.3501595,0.349375,0.3498839,0.3511613,0.3517475,0.3513191,0.3515302,0.3523689,0.3540223,0.3576797,0.3624082,0.3679175,0.3764889,0.3865013,0.3933524,0.3995295,0.4059451,0.4116604,0.418163,0.4244535,0.429159,0.4359617,0.4413111,0.4477157,0.4510176,0.4507988,0.4475216,0.4434067,0.4431296,0.4400163,0.4375168,0.4362288,0.4333776,0.4307656,0.4281839,0.4247269,0.4214446,0.419619,0.4180573,0.4170401,0.4156063,0.414687,0.4133473,0.4120976,0.4111892,0.4102817,0.4098282,0.4091392,0.4085022,0.4079858,0.408422,0.4095195,0.4096313,0.4112999,0.4120426,0.4145117,0.4172634,0.4209903,0.4246855,0.4313059,0.4363088,0.4433657,0.4508319,0.4596211,0.4692868,0.4788786,0.4897493,0.5004987,0.5123246,0.5234471,0.5360384,0.5512123,0.5619799,0.5723488,0.5831791,0.5966516,0.6149011,0.6381214,0.6695621,0.7104237,0.7626554,0.829935,0.9372597,1.026631,1.125003,1.222576,1.32963,1.430501,1.531637,1.625117,1.713548,1.797347,1.870438,1.936986,2.007868,2.087829,2.132115,2.169837,2.201448,2.209189,2.277379,2.2368,2.287623,2.270732,2.251002,2.208783,2.197672,2.130605,2.122727,2.094894,2.04098,2.011757,1.957444,1.906947,1.87967,1.827158,1.785885,1.716396,1.660264,1.635693,1.602413,1.557699,1.535458,1.498778,1.467271,1.440938,1.410612,1.396328,1.367335,1.345035,1.326086,1.30514,1.286143,1.269229,1.248826,1.234169,1.223237,1.197343,1.174835,1.160499,1.141767,1.12835,1.109967,1.094711,1.077003,1.063507,1.05088,1.03592,1.022373,1.013425,1.000079,0.9876282,0.9700367,0.9581915,0.9501299,0.937062,0.9302558,0.9175418,0.9111664,0.9070871,0.899223,0.8864622,0.882692,0.8711042,0.8696492,0.8704911,0.8685402,0.8692394,0.8813213,0.9035614,0.9235446,0.9539137,0.986229,1.017548,1.03007,1.082225,1.090478,1.006255,1.092973,716R007,Heilala_Pure_Vanilla_Extract_70424
heilala 70424 c,0.3324376,0.3308059,0.3316104,0.3351853,0.3340258,0.3338174,0.332686,0.3354749,0.336879,0.3390402,0.3414279,0.343905,0.3473365,0.3506466,0.3539148,0.3573623,0.3618763,0.3635069,0.3649005,0.3659402,0.3668782,0.3681102,0.3685712,0.3690202,0.369069,0.3681512,0.368241,0.3673501,0.3660298,0.3651552,0.3636565,0.361813,0.3613724,0.3597081,0.3581827,0.3565384,0.3562579,0.3549658,0.3538179,0.3532613,0.351696,0.350786,0.351957,0.3498613,0.3499589,0.3494481,0.3504649,0.3489431,0.3490328,0.3500922,0.3492641,0.3506104,0.3507926,0.3506569,0.3517749,0.350871,0.3515996,0.3539155,0.3571522,0.3619752,0.367991,0.3762513,0.3855012,0.3938044,0.3992337,0.4062023,0.4124612,0.4173483,0.4226157,0.4291831,0.4348545,0.4410612,0.4478191,0.451106,0.4497698,0.4471016,0.4444927,0.4414217,0.4398054,0.4382704,0.4356102,0.4326614,0.4297864,0.4262312,0.4248664,0.4220128,0.4195524,0.4180162,0.4170015,0.4154166,0.4144627,0.4127879,0.4116099,0.4110048,0.4096365,0.4102501,0.4091127,0.4084336,0.4080342,0.4074574,0.4084425,0.4095669,0.4104415,0.4125668,0.4147414,0.417392,0.420776,0.4247635,0.4314254,0.4367673,0.4433497,0.4506251,0.4592813,0.4692259,0.4785952,0.4896218,0.500457,0.5118181,0.5241135,0.5355925,0.5515895,0.5615693,0.5716831,0.5830389,0.59624,0.6148313,0.6381444,0.6693239,0.7105679,0.7643043,0.8304246,0.9382299,1.02698,1.123207,1.226924,1.3235,1.431406,1.52459,1.625323,1.719438,1.799884,1.873667,1.951267,2.033057,2.075319,2.129728,2.160752,2.205532,2.217038,2.233469,2.270993,2.277453,2.272445,2.232846,2.256563,2.188156,2.104188,2.144142,2.081457,2.043464,2.001225,1.939596,1.922774,1.848674,1.817922,1.772037,1.722496,1.673823,1.63466,1.601877,1.55619,1.533753,1.499473,1.468376,1.436535,1.415357,1.394701,1.369511,1.33879,1.326897,1.304679,1.284342,1.260624,1.246044,1.233505,1.218473,1.19257,1.178994,1.167473,1.141546,1.119666,1.108452,1.091974,1.083217,1.06488,1.051758,1.039657,1.02341,1.013723,1.000167,0.9848904,0.9657943,0.9609348,0.9480221,0.9425911,0.9284574,0.9192177,0.9120573,0.9052204,0.8960943,0.888618,0.8832085,0.8733921,0.8680124,0.865963,0.8700122,0.869746,0.8815865,0.8908078,0.9167697,0.9458939,0.9889827,1.007352,1.043468,1.022073,1.073492,1.045004,1.019612,716R007,Heilala_Pure_Vanilla_Extract_70424
heilala 70424 c,0.3297966,0.3315024,0.3308494,0.3349169,0.33193,0.3335925,0.3349059,0.3344661,0.3363213,0.3371614,0.341181,0.3427862,0.3464713,0.3504633,0.3524736,0.3575239,0.3611531,0.3638197,0.3654569,0.3663727,0.3673438,0.3685838,0.3697444,0.3683701,0.3696771,0.3678644,0.3679686,0.366968,0.3666097,0.3653742,0.3636471,0.362222,0.3602445,0.3592332,0.3588459,0.3576697,0.3562533,0.3550019,0.3550721,0.3530743,0.3522992,0.3513674,0.3510537,0.3512971,0.3503809,0.3496577,0.3495474,0.3491441,0.3493008,0.3498,0.349375,0.349542,0.3513155,0.3508585,0.351727,0.3554372,0.3525901,0.3534778,0.3566863,0.3619709,0.3685986,0.3758796,0.3857527,0.3926729,0.3997168,0.4055875,0.4116509,0.4178055,0.4230013,0.4282046,0.4353456,0.4413674,0.4482672,0.4516762,0.4498374,0.4476165,0.4445206,0.4421411,0.4408518,0.4391422,0.4364951,0.4339442,0.4311978,0.4271059,0.4250677,0.4221196,0.4192292,0.4191329,0.4172443,0.4163334,0.4144983,0.4137142,0.4126639,0.4120442,0.4106334,0.4101781,0.4090813,0.408463,0.4084493,0.4086746,0.4091423,0.4095041,0.4111327,0.4129685,0.4149183,0.4181626,0.4210819,0.4245936,0.4310764,0.4364627,0.4430207,0.4507423,0.4587862,0.4683914,0.4776258,0.4884695,0.4997322,0.5121756,0.5229976,0.5350682,0.5502788,0.5598844,0.5695183,0.5804844,0.5951752,0.6122404,0.6354461,0.6671999,0.7065367,0.7585276,0.8241189,0.929642,1.015976,1.113575,1.208557,1.311144,1.418311,1.516812,1.604261,1.699608,1.781319,1.854818,1.910654,2.000294,2.073509,2.121355,2.170468,2.147808,2.221066,2.228396,2.23241,2.280817,2.266875,2.233683,2.236435,2.210893,2.193615,2.144835,2.088352,2.061118,2.001983,1.960203,1.904492,1.883564,1.83089,1.794791,1.735421,1.681951,1.646184,1.606561,1.568316,1.537428,1.516032,1.473836,1.458326,1.425518,1.398843,1.382153,1.347631,1.33386,1.31262,1.294043,1.2774,1.260986,1.238803,1.219424,1.203889,1.187983,1.169844,1.152107,1.128277,1.116404,1.099727,1.086527,1.072466,1.057509,1.04372,1.030884,1.02089,1.003804,0.9911108,0.9807944,0.9659876,0.9588435,0.9462907,0.9356067,0.9251853,0.9122944,0.909043,0.900062,0.8894156,0.8914156,0.8784711,0.8761536,0.8765973,0.8777946,0.8773486,0.8866033,0.8968933,0.9262927,0.9571427,0.9744305,0.9947397,1.000237,1.07195,1.029001,1.015586,1.033362,716R007,Heilala_Pure_Vanilla_Extract_70424
heilala 70424 c,0.3287297,0.3308311,0.3336749,0.3318235,0.3317035,0.3324168,0.3353146,0.3368658,0.3374463,0.3379511,0.3405361,0.3438729,0.3462857,0.3495058,0.3539271,0.3574299,0.3602834,0.3625212,0.3643161,0.3658055,0.3669105,0.3669617,0.3688255,0.3678574,0.3690213,0.3671633,0.367004,0.3671543,0.36619,0.3643534,0.3633026,0.3619017,0.3604396,0.3594138,0.3581252,0.3563786,0.3557401,0.3550629,0.3538314,0.3527606,0.3512214,0.3513608,0.3498653,0.3495414,0.3489335,0.3497669,0.3494921,0.3491399,0.3492079,0.349124,0.3493457,0.3495837,0.3510196,0.3509896,0.3508824,0.3522384,0.3526925,0.3526581,0.3573652,0.3601285,0.3676886,0.3755084,0.3864945,0.3933227,0.3987696,0.4056506,0.4116911,0.4171151,0.4235888,0.4290404,0.43519,0.4402293,0.447952,0.4514647,0.4504265,0.4459079,0.4441971,0.4420588,0.4400589,0.4376732,0.4353098,0.4326169,0.4301492,0.4271038,0.4250836,0.4211753,0.419271,0.4181825,0.416131,0.4155069,0.4143275,0.4134421,0.4125704,0.4112592,0.4097614,0.4090842,0.4098707,0.4083487,0.4085818,0.4075117,0.4080535,0.4097036,0.409848,0.4120691,0.4143272,0.4176012,0.4204021,0.4246855,0.4305535,0.4364674,0.4436853,0.4510469,0.4594868,0.4687663,0.4788907,0.4897794,0.500185,0.5121532,0.5238721,0.5357286,0.5517167,0.5614388,0.5712881,0.5834394,0.5973236,0.6146725,0.6384231,0.6696979,0.7103531,0.7658895,0.8292546,0.9379675,1.028779,1.124533,1.222343,1.324207,1.431983,1.530869,1.621064,1.706335,1.796428,1.858329,1.925057,2.010109,2.080647,2.090662,2.195227,2.198363,2.196288,2.222974,2.233868,2.270462,2.223382,2.249151,2.223209,2.203936,2.1652,2.115871,2.074521,2.019372,1.983071,1.940091,1.91471,1.869658,1.818007,1.783127,1.707804,1.678857,1.629903,1.602038,1.554274,1.523938,1.496633,1.467108,1.441443,1.409807,1.3891,1.364596,1.332984,1.318934,1.304112,1.281029,1.266082,1.250082,1.232428,1.21131,1.189033,1.175954,1.160236,1.138658,1.118783,1.103952,1.087368,1.07456,1.062749,1.045994,1.037322,1.022958,1.006228,0.9956465,0.9860554,0.9697433,0.9600512,0.944312,0.9337541,0.9249591,0.9165682,0.9116285,0.9018304,0.8922554,0.8854662,0.8800061,0.8705105,0.8701665,0.8601657,0.8595711,0.8635541,0.8742466,0.8860764,0.9159654,0.9384198,0.9769182,0.987956,0.9920129,1.008589,1.002696,0.9461439,1.042655,716R007,Heilala_Pure_Vanilla_Extract_70424
queen 049056,0.3376652,0.3386795,0.3385817,0.3424736,0.3421159,0.3377911,0.3425527,0.3431842,0.3451163,0.3435962,0.3478464,0.3514062,0.3540318,0.3581465,0.3610522,0.37054,0.3687521,0.3697328,0.3720762,0.3745888,0.3743087,0.3754227,0.3764348,0.3765352,0.3754157,0.3752739,0.3746904,0.3740623,0.3739672,0.3714769,0.3706691,0.3693257,0.3669787,0.3671179,0.3657188,0.3642289,0.3622711,0.3613157,0.3609139,0.3590106,0.3589154,0.3581149,0.3573658,0.3568669,0.3564865,0.3559916,0.3558039,0.3556384,0.3560195,0.354695,0.3561547,0.3566953,0.3570365,0.3570892,0.3575982,0.3578525,0.3594372,0.3603595,0.3633309,0.3678311,0.3754068,0.3825015,0.392735,0.3995147,0.4062179,0.4123131,0.4189091,0.4238183,0.4298143,0.4353202,0.4406699,0.4482535,0.4544281,0.456845,0.4563133,0.4531626,0.4508647,0.4491584,0.4472006,0.4458836,0.4429429,0.4396454,0.4377499,0.4351836,0.4322078,0.4296301,0.4273665,0.4249426,0.4251379,0.4231665,0.4220378,0.4210128,0.4195544,0.4182049,0.4181108,0.4164933,0.4168233,0.4161573,0.4155237,0.415667,0.4165368,0.4176207,0.4176047,0.4205542,0.422576,0.4255393,0.4283756,0.4330522,0.4388427,0.4451616,0.4518041,0.4592822,0.4691854,0.4770678,0.4880417,0.4987389,0.5107725,0.5215316,0.5334039,0.5450652,0.5601943,0.5705597,0.5813259,0.5916237,0.6066242,0.6251463,0.6486348,0.6796705,0.7208009,0.7756669,0.8427569,0.9532638,1.044291,1.14559,1.240408,1.348574,1.461156,1.557178,1.658131,1.747807,1.825858,1.900267,1.967883,2.076815,2.099445,2.168592,2.189082,2.242542,2.27915,2.283211,2.305631,2.29787,2.267764,2.327985,2.266042,2.253335,2.201952,2.180357,2.150256,2.075644,2.065709,2.003985,1.973367,1.913162,1.864294,1.822332,1.768148,1.72169,1.680069,1.639914,1.600045,1.560791,1.534041,1.505662,1.472929,1.444171,1.423933,1.3981,1.372584,1.346914,1.32508,1.309332,1.293982,1.272863,1.252908,1.236732,1.221089,1.202193,1.182935,1.156038,1.142632,1.125716,1.108012,1.095181,1.077438,1.063731,1.051694,1.038432,1.025576,1.014998,1.002195,0.9824013,0.9715233,0.9620758,0.9536032,0.9425786,0.9242017,0.9196404,0.913583,0.9110726,0.9025809,0.8963444,0.8853399,0.8814369,0.8802873,0.8819438,0.8834023,0.8934708,0.9000918,0.9179866,0.9766003,0.9766929,1.000384,1.007364,1.030713,1.033146,1.031672,1.048631,716R007,Queen_Pure_Vanilla_Extract_049056
queen 049056 a,0.3397873,0.3403815,0.3401926,0.344698,0.3411873,0.3399701,0.3408785,0.3445316,0.3445418,0.3445069,0.3471158,0.3524708,0.354824,0.3582318,0.3618089,0.3649488,0.3696371,0.3709148,0.3722171,0.3745317,0.3740376,0.3755599,0.3763953,0.3755273,0.3757647,0.3763851,0.3749263,0.3738992,0.3730008,0.3718375,0.3706333,0.3686135,0.3675908,0.3655724,0.3636754,0.3635084,0.3621466,0.3612812,0.3606791,0.3580177,0.3577992,0.3574063,0.3566598,0.3568735,0.3559664,0.3554791,0.3551541,0.3552362,0.3555349,0.3549101,0.3564036,0.3553799,0.3564417,0.357231,0.3569202,0.3574083,0.3584569,0.3602659,0.363241,0.3680736,0.3750615,0.3825328,0.3938539,0.401266,0.4066951,0.4126555,0.4193657,0.424157,0.4328332,0.4361706,0.4425059,0.4479424,0.4544932,0.4565088,0.4567618,0.4539626,0.4503965,0.4486912,0.4462672,0.4445474,0.442048,0.4394258,0.4362183,0.4345212,0.4314805,0.4285441,0.4260489,0.424916,0.4232737,0.4225699,0.4210292,0.4197541,0.4187194,0.418231,0.4170237,0.4156733,0.4157132,0.4146148,0.4150338,0.4149872,0.4163883,0.4168781,0.4179383,0.4198216,0.4218663,0.4251172,0.4287048,0.4328374,0.4387161,0.445335,0.4524801,0.4604142,0.4683526,0.4783739,0.4887947,0.4993116,0.5117336,0.5231289,0.5346593,0.5475523,0.562656,0.5729842,0.5834305,0.5949972,0.6102426,0.6290113,0.6542199,0.6868271,0.7284155,0.7865945,0.8556741,0.9669925,1.064903,1.163511,1.273675,1.379855,1.481839,1.586414,1.689479,1.773315,1.846464,1.927722,2.009145,2.061688,2.134629,2.208996,2.234651,2.263263,2.234308,2.326221,2.320682,2.304841,2.315402,2.292681,2.31093,2.224761,2.21415,2.155831,2.130414,2.076242,2.042872,1.979452,1.930615,1.88514,1.845425,1.809598,1.743805,1.711007,1.663503,1.616167,1.584668,1.545774,1.511588,1.487113,1.456369,1.435057,1.406496,1.38382,1.353971,1.327515,1.310888,1.294961,1.277663,1.256275,1.242907,1.219452,1.201685,1.186683,1.166572,1.146399,1.129084,1.113001,1.096534,1.085067,1.066149,1.055204,1.042557,1.02606,1.015504,0.9993581,0.9872833,0.9714344,0.9613073,0.9489877,0.9421099,0.9275255,0.9208094,0.917408,0.9088778,0.9012775,0.8878179,0.888908,0.8789639,0.8749218,0.8696349,0.8698278,0.8742289,0.8744617,0.8980291,0.9074108,0.9611776,0.9821224,0.991205,1.01718,1.016804,1.04476,1.031523,0.9633669,716R007,Queen_Pure_Vanilla_Extract_049056
queen 049056 a,0.3371791,0.3408273,0.3397814,0.3389352,0.3383605,0.3389755,0.3417476,0.3415145,0.34208,0.344594,0.3471043,0.3508931,0.3536225,0.3577664,0.3614492,0.3649129,0.3676364,0.3698533,0.3719593,0.3733118,0.3734757,0.3749467,0.3752718,0.3750353,0.3755538,0.3753366,0.3734958,0.3730938,0.373636,0.3702277,0.3695883,0.3683668,0.3665397,0.3651751,0.3646679,0.3629585,0.3618194,0.3600428,0.3593347,0.3581394,0.357477,0.3565122,0.3564541,0.3552859,0.3547735,0.3550083,0.3553137,0.3538001,0.3544732,0.3544971,0.3553221,0.3552848,0.3552778,0.3562819,0.3574143,0.3570597,0.3587516,0.3595027,0.3631725,0.3675218,0.374104,0.381461,0.392799,0.3999159,0.4063307,0.4126603,0.4186474,0.4243144,0.4304242,0.4362419,0.4406107,0.4471795,0.4531237,0.4556136,0.4556352,0.4530494,0.4490445,0.4486378,0.4449629,0.4441492,0.4415497,0.4389568,0.4362689,0.4330138,0.4308999,0.4279037,0.4264606,0.4243651,0.4229769,0.4209501,0.4205356,0.4190648,0.4182411,0.41676,0.4166373,0.4158195,0.415415,0.414638,0.4144935,0.4146445,0.4157222,0.4157728,0.4177667,0.4193213,0.4220495,0.4244667,0.4276136,0.4321395,0.438793,0.4445027,0.4523011,0.4596897,0.4683069,0.4774406,0.48807,0.4989853,0.5106813,0.5219285,0.5346613,0.5466744,0.5623378,0.5728457,0.5835484,0.5942971,0.6097771,0.6291981,0.6537685,0.6856386,0.7285501,0.7856013,0.8561553,0.9667734,1.064303,1.163281,1.270232,1.377271,1.482172,1.584085,1.670102,1.761663,1.855014,1.927153,1.986569,2.060422,2.109547,2.132621,2.172713,2.195073,2.232433,2.260864,2.253315,2.246125,2.296829,2.326422,2.231393,2.244683,2.180411,2.160033,2.088179,2.059885,2.0152,1.951167,1.92764,1.887803,1.821792,1.775731,1.739793,1.692378,1.649977,1.613928,1.566662,1.539555,1.512709,1.482898,1.455504,1.423045,1.401858,1.377983,1.342697,1.328746,1.305458,1.294276,1.269634,1.256577,1.235336,1.210609,1.199219,1.17949,1.163345,1.143525,1.126293,1.113109,1.093105,1.073838,1.060016,1.047288,1.038993,1.022582,1.010664,0.9986788,0.9823632,0.9675367,0.9574954,0.9501355,0.9361758,0.9272178,0.9157315,0.9071947,0.9020169,0.8950855,0.8860103,0.8814099,0.8767381,0.8697011,0.8681114,0.863696,0.8592615,0.8656638,0.8844318,0.9065441,0.9519934,0.9373283,0.966796,0.9780126,1.025614,0.9866343,0.9726373,0.94038,716R007,Queen_Pure_Vanilla_Extract_049056
queen 049056 a,0.3363037,0.3411019,0.340517,0.3429751,0.3404987,0.3378031,0.3416547,0.3421579,0.3429351,0.345781,0.3462978,0.3500321,0.3541867,0.3574717,0.3611615,0.3645597,0.3685276,0.3694918,0.3717282,0.3737517,0.3739718,0.3762739,0.3761413,0.3764302,0.3755804,0.3756697,0.3745364,0.3740071,0.3735737,0.3724257,0.370519,0.3687534,0.3674773,0.3659159,0.3647731,0.3631347,0.3619069,0.3609444,0.3603603,0.3590468,0.3578485,0.3575243,0.3566598,0.3560274,0.3556325,0.3559308,0.3563638,0.3544199,0.3554213,0.3554578,0.3558784,0.3566571,0.3559386,0.3564445,0.356667,0.3574528,0.3586349,0.3606469,0.3627168,0.3673942,0.3745034,0.3821239,0.3926779,0.4028211,0.4066198,0.4117431,0.4190677,0.4239174,0.4308199,0.4355977,0.4410498,0.4476018,0.4538654,0.456347,0.455941,0.4523447,0.4506235,0.4485449,0.4463402,0.4447445,0.441462,0.4393031,0.4367767,0.4342668,0.4318734,0.4287631,0.4270256,0.4247925,0.4237409,0.4221598,0.421002,0.4197649,0.4187757,0.4179423,0.4175462,0.416238,0.4160705,0.4151278,0.4148005,0.4150051,0.4157496,0.4167086,0.4184694,0.4193988,0.4222329,0.4249829,0.4277131,0.4325717,0.439234,0.4454095,0.4512536,0.4596065,0.4681019,0.4772904,0.4889806,0.4989527,0.5109195,0.5220277,0.5339221,0.5461137,0.5611722,0.5721428,0.581638,0.5938309,0.6082439,0.6269816,0.6500139,0.6833028,0.7246186,0.7808183,0.8498638,0.9602011,1.053432,1.154636,1.259319,1.364548,1.473924,1.574799,1.670618,1.750833,1.842059,1.939912,1.980211,2.083653,2.114847,2.157844,2.221455,2.206095,2.241256,2.271438,2.296724,2.291369,2.300481,2.279069,2.255177,2.205613,2.214353,2.154233,2.108623,2.043705,2.028984,1.983091,1.943452,1.89113,1.859092,1.796252,1.749801,1.699556,1.665995,1.619198,1.58814,1.56104,1.521946,1.49547,1.461513,1.444289,1.408575,1.386688,1.358228,1.333346,1.317365,1.294306,1.280888,1.264512,1.245347,1.223639,1.208562,1.187834,1.170272,1.148917,1.129461,1.112368,1.099718,1.082854,1.068932,1.057029,1.042421,1.028904,1.019545,1.005442,0.9926698,0.9808047,0.9650757,0.9546356,0.9407647,0.9335132,0.9242916,0.9124123,0.9049457,0.8976314,0.8932256,0.8879462,0.885958,0.8741032,0.8690569,0.8730369,0.8735673,0.8844877,0.9001231,0.9224932,0.9517969,0.9696983,0.9875282,0.9473287,1.043085,1.015038,1.044077,0.9825521,716R007,Queen_Pure_Vanilla_Extract_049056
queen 049056 a,0.3436374,0.3403729,0.341135,0.3440169,0.3395471,0.342239,0.3431232,0.3437953,0.344786,0.3458807,0.3485473,0.3515628,0.3538151,0.3603718,0.361568,0.3657612,0.36921,0.3703303,0.3727014,0.3748249,0.374821,0.3764638,0.3766249,0.3763813,0.376177,0.3757325,0.3741876,0.3742688,0.3737392,0.3724138,0.3706143,0.3692497,0.3685544,0.3663633,0.365131,0.3632763,0.3630467,0.3614142,0.3607224,0.3593542,0.3593489,0.3573551,0.356558,0.3565678,0.3557634,0.3565309,0.3559509,0.3553007,0.3554642,0.3554536,0.3562696,0.3563624,0.3567358,0.3576565,0.3574227,0.3581045,0.3587198,0.3607193,0.3640381,0.36834,0.3744595,0.3831548,0.3933799,0.4006288,0.4073565,0.4127935,0.419058,0.4254224,0.4306782,0.4359837,0.441603,0.4484377,0.4541704,0.4570542,0.457567,0.4533407,0.4509948,0.4487261,0.4471549,0.4452441,0.4421403,0.439794,0.4372366,0.4344095,0.4321997,0.4288992,0.4271166,0.4255133,0.4239485,0.4226012,0.422007,0.4208733,0.4191842,0.417732,0.417486,0.4165955,0.4161076,0.4158294,0.415134,0.4160512,0.4167743,0.4168973,0.4184599,0.4200261,0.4222471,0.425446,0.4287301,0.4327483,0.4396914,0.4457031,0.4522093,0.4602109,0.4694095,0.4779243,0.4892921,0.4993207,0.5111243,0.5227079,0.5341481,0.5462614,0.5619946,0.5722142,0.5831438,0.5946264,0.6094662,0.6284016,0.6526131,0.6840886,0.7263789,0.7826062,0.8510153,0.9614477,1.057062,1.157207,1.258544,1.372422,1.484366,1.580044,1.679712,1.775172,1.868051,1.926171,1.993924,2.08395,2.137387,2.187149,2.171534,2.213602,2.257691,2.323902,2.322344,2.297022,2.306636,2.286355,2.253851,2.232388,2.255614,2.168745,2.13329,2.110848,2.039617,1.984432,1.967182,1.914107,1.856398,1.807095,1.749065,1.702241,1.673461,1.634591,1.595649,1.55065,1.529279,1.497174,1.473222,1.44847,1.41351,1.385553,1.361505,1.347465,1.313213,1.302521,1.280259,1.261783,1.2477,1.227756,1.210987,1.195208,1.17341,1.153365,1.1315,1.120649,1.099706,1.089811,1.069219,1.05664,1.045286,1.031971,1.020758,1.00906,0.9928804,0.980827,0.9682987,0.9550782,0.9487988,0.9339258,0.9246177,0.9172595,0.9118534,0.9027566,0.8967378,0.8859662,0.8843392,0.8799247,0.8748878,0.8711635,0.876327,0.8877702,0.9038991,0.9261796,0.9553962,0.9586773,1.004553,1.016907,1.003112,1.068821,1.071635,1.056191,716R007,Queen_Pure_Vanilla_Extract_049056
